udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_kw,wear_rate
4579,L51758,L,303.0,311.2,1641,32.6,63,0,0,0,0,0,0,8.199999999999989,5.601738219895289,0.03839122483949346
4580,L51759,L,303.0,311.2,1374,48.2,65,1,0,1,0,0,0,8.199999999999989,6.934743455497382,0.04730713242554066
4581,L51760,L,303.0,311.2,1494,37.0,67,0,0,0,0,0,0,8.199999999999989,5.788272251308901,0.04484605084012982
4582,L51761,L,303.0,311.2,1601,32.9,69,0,0,0,0,0,0,8.199999999999989,5.515486910994764,0.04309806368326167
4583,L51762,L,302.9,311.2,1634,36.9,71,0,0,0,0,0,0,8.300000000000011,6.313570680628272,0.043451652360188706
4584,M19443,M,302.9,311.2,1467,37.7,73,0,0,0,0,0,0,8.300000000000011,5.791193717277487,0.04976141782565684
4585,L51764,L,302.8,311.1,1550,32.3,76,0,0,0,0,0,0,8.300000000000011,5.24240837696335,0.04903225803288241
4586,L51765,L,302.8,311.1,1563,32.2,78,0,0,0,0,0,0,8.300000000000011,5.2700104712041895,0.04990403067824438
4587,L51766,L,302.7,310.9,1395,48.3,80,0,0,0,0,0,0,8.199999999999989,7.055340314136125,0.057347670209786615
4588,M19447,M,302.8,311.0,1507,33.4,82,0,0,0,0,0,0,8.199999999999989,5.270554973821989,0.05441274050802074
4589,L51768,L,302.8,311.0,1564,38.5,85,0,0,0,0,0,0,8.199999999999989,6.305130890052356,0.05434782605220727
4590,L51769,L,302.8,311.1,1721,30.0,87,0,0,0,0,0,0,8.300000000000011,5.406282722513089,0.05055200461908657
4591,L51770,L,302.8,311.1,1456,36.1,89,0,0,0,0,0,0,8.300000000000011,5.503832460732984,0.06112637358439122
4592,H34005,H,302.9,311.2,2102,17.8,91,0,0,0,0,0,0,8.300000000000011,3.9178638743455494,0.04329210273868121
4593,L51772,L,302.9,311.1,1555,33.9,96,0,0,0,0,0,0,8.200000000000045,5.5198429319371725,0.06173633436544287
4594,L51773,L,303.0,311.2,1409,41.9,98,0,0,0,0,0,0,8.199999999999989,6.181895287958115,0.0695528743296289
4595,M19454,M,303.0,311.2,1387,41.4,100,0,0,0,0,0,0,8.199999999999989,6.012753926701571,0.07209805330057818
4596,M19455,M,303.0,311.2,1460,43.9,103,0,0,0,0,0,0,8.199999999999989,6.711413612565445,0.07054794515715894
4597,L51776,L,303.0,311.2,1361,47.6,106,1,0,1,0,0,0,8.199999999999989,6.783623036649215,0.07788390883329617
4598,M19457,M,303.0,311.1,1490,43.0,108,0,0,0,0,0,0,8.100000000000023,6.708900523560209,0.0724832214278636
4599,L51778,L,303.1,311.2,1399,49.2,111,0,0,0,0,0,0,8.099999999999966,7.207413612565445,0.07934238736287177
4600,L51779,L,303.1,311.1,1420,55.8,113,0,0,0,0,0,0,8.0,8.29696335078534,0.07957746473269192
4601,L51780,L,303.0,311.0,1359,44.2,115,1,0,1,0,0,0,8.0,6.289821989528796,0.0846210448236784
4602,M19461,M,303.0,311.1,1372,54.3,117,1,0,1,0,0,0,8.100000000000023,7.801005235602093,0.08527696786787392
4603,M19462,M,303.0,311.0,1409,41.7,120,0,0,0,0,0,0,8.0,6.152387434554974,0.08516678489342314
4604,H34017,H,302.9,311.0,1452,58.3,123,0,0,0,0,0,0,8.100000000000023,8.864041884816753,0.08471074374331215
4605,L51784,L,302.9,311.0,1820,24.6,128,0,0,0,0,0,0,8.100000000000023,4.688167539267016,0.07032967029102764
4606,H34019,H,302.9,311.0,1469,48.7,130,0,0,0,0,0,0,8.100000000000023,7.491130890052356,0.08849557516099688
4607,L51786,L,302.9,311.1,1556,45.3,135,0,0,0,0,0,0,8.200000000000045,7.3808167539267,0.08676092539411251
4608,L51787,L,303.0,311.1,1980,20.2,137,0,0,0,0,0,0,8.100000000000023,4.188062827225131,0.06919191915697377
4609,M19468,M,303.0,311.2,1519,38.0,139,0,0,0,0,0,0,8.199999999999989,6.044188481675393,0.0915075707100016
4610,L51789,L,303.0,311.2,1456,44.0,142,0,0,0,0,0,0,8.199999999999989,6.708272251308901,0.09752747246048937
4611,L51790,L,303.1,311.2,1394,45.3,144,0,0,0,0,0,0,8.099999999999966,6.612376963350785,0.10329985645387384
4612,L51791,L,303.0,311.3,1365,56.2,146,1,0,1,0,0,0,8.300000000000011,8.032774869109948,0.10695970688134819
4613,L51792,L,303.0,311.3,2194,16.5,148,0,0,0,0,0,0,8.300000000000011,3.790680628272251,0.06745670006041171
4614,L51793,L,303.1,311.3,1403,55.6,150,0,0,0,0,0,0,8.199999999999989,8.168251308900524,0.1069137561604321
4615,H34028,H,303.0,311.2,1503,37.0,152,0,0,0,0,0,0,8.199999999999989,5.823141361256544,0.10113107112366528
4616,L51795,L,303.0,311.3,1793,29.3,157,0,0,0,0,0,0,8.300000000000011,5.50103664921466,0.08756274395562591
4617,L51796,L,303.1,311.4,1829,24.5,159,0,0,0,0,0,0,8.299999999999955,4.692198952879581,0.0869327500891565
4618,M19477,M,303.1,311.4,1831,23.3,161,0,0,0,0,0,0,8.299999999999955,4.467256544502618,0.08793009279741666
4619,M19478,M,303.0,311.3,1335,53.6,164,1,0,1,0,0,0,8.300000000000011,7.492774869109947,0.12284644185554573
4620,H34033,H,303.1,311.3,2056,19.7,167,0,0,0,0,0,0,8.199999999999989,4.24117277486911,0.0812256808943455
4621,L51800,L,303.1,311.3,1336,52.6,172,1,0,1,0,0,0,8.199999999999989,7.358492146596859,0.1287425148736957
4622,L51801,L,303.0,311.2,1341,51.0,174,1,0,1,0,0,0,8.199999999999989,7.161361256544502,0.12975391489205523
4623,M19482,M,303.0,311.1,1526,37.3,176,0,0,0,0,0,0,8.100000000000023,5.9601884816753925,0.1153342070017469
4624,L51803,L,303.0,311.1,1525,40.7,179,0,0,0,0,0,0,8.100000000000023,6.499214659685864,0.1173770491033593
4625,M19484,M,303.0,311.1,1428,39.8,181,0,0,0,0,0,0,8.100000000000023,5.951246073298429,0.12675070019135104
4626,L51805,L,303.0,311.2,1511,45.7,184,0,0,0,0,0,0,8.199999999999989,7.230649214659685,0.12177365974733707
4627,L51806,L,303.0,311.2,1664,29.8,186,0,0,0,0,0,0,8.199999999999989,5.192376963350786,0.11177884608667137
4628,M19487,M,303.0,311.2,1592,38.9,188,0,0,0,0,0,0,8.199999999999989,6.484691099476439,0.1180904521871291
4629,M19488,M,303.0,311.1,1597,36.7,191,0,0,0,0,0,0,8.100000000000023,6.137162303664922,0.11959924851621836
4630,L51809,L,303.0,311.2,1735,26.1,194,0,0,0,0,0,0,8.199999999999989,4.741727748691099,0.11181556189520717
4631,L51810,L,302.9,311.2,1751,23.8,196,0,0,0,0,0,0,8.300000000000011,4.3637486910994765,0.11193603648661563
4632,L51811,L,303.0,311.2,1383,44.6,198,0,0,0,0,0,0,8.199999999999989,6.45882722513089,0.14316702809604698
4633,M19492,M,302.9,311.2,1330,53.7,200,1,0,1,0,0,0,8.300000000000011,7.478638743455497,0.15037593973655944
4634,L51813,L,303.0,311.2,1382,50.5,203,0,0,0,0,0,0,8.199999999999989,7.307958115183246,0.14688856718749016
4635,L51814,L,303.0,311.2,1755,30.4,205,0,0,0,0,0,0,8.199999999999989,5.586596858638743,0.1168091167425589
4636,M19495,M,303.0,311.2,1614,35.7,207,0,0,0,0,0,0,8.199999999999989,6.033486910994765,0.12825278802462653
4637,L51816,L,303.0,311.3,1466,43.0,210,0,0,0,0,0,0,8.300000000000011,6.600837696335079,0.14324693032520672
4638,M19497,M,303.1,311.3,1847,24.7,212,0,0,0,0,0,0,8.199999999999989,4.777057591623037,0.11478072543866771
4639,L51818,L,303.1,311.3,1474,34.8,215,0,0,0,0,0,0,8.199999999999989,5.3712251308900525,0.14586160098652537
4640,L51819,L,303.1,311.3,1657,31.8,217,0,0,0,0,0,0,8.199999999999989,5.517549738219895,0.1309595654007486
4641,L51820,L,303.1,311.2,1435,40.1,219,0,0,0,0,0,0,8.099999999999966,6.025497382198953,0.15261324031176776
4642,H34055,H,303.1,311.3,1494,42.7,221,0,0,0,0,0,0,8.199999999999989,6.679979057591623,0.14792503336818938
4643,L51822,L,303.2,311.4,1238,54.6,226,1,0,1,0,1,0,8.199999999999989,7.077989528795812,0.1825525038913146
4644,L51823,L,303.2,311.4,1324,54.2,228,1,0,1,0,1,0,8.199999999999989,7.514219895287958,0.17220543793640072
4645,L51824,L,303.2,311.4,1514,41.2,230,0,0,0,0,0,0,8.199999999999989,6.531602094240838,0.15191545564602676
4646,L51825,L,303.3,311.4,1732,25.6,232,0,0,0,0,0,0,8.099999999999966,4.642848167539268,0.13394919160857435
4647,L51826,L,303.3,311.4,1497,46.0,234,1,1,0,0,0,0,8.099999999999966,7.210680628272251,0.15631262514608374
4648,L51827,L,303.3,311.4,1958,21.5,0,0,0,0,0,0,0,8.099999999999966,4.408062827225131,0.0
4649,L51828,L,303.3,311.4,1630,32.5,2,0,0,0,0,0,0,8.099999999999966,5.547120418848167,0.0012269938642779177
4650,M19509,M,303.3,311.4,1395,59.1,4,0,0,0,0,0,0,8.099999999999966,8.632931937172774,0.0028673835104893308
4651,L51830,L,303.3,311.4,1658,30.5,7,0,0,0,0,0,0,8.099999999999966,5.295183246073298,0.004221954159094116
4652,L51831,L,303.2,311.4,1349,51.1,9,1,0,1,0,0,0,8.199999999999989,7.218209424083771,0.006671608594016598
4653,L51832,L,303.1,311.2,1452,52.9,11,0,0,0,0,0,0,8.099999999999966,8.043015706806283,0.0075757575705401115
4654,M19513,M,303.1,311.1,1594,35.5,13,0,0,0,0,0,0,8.0,5.925340314136125,0.008155583432775669
4655,M19514,M,303.1,311.0,1510,47.6,16,0,0,0,0,0,0,7.899999999999977,7.526282722513089,0.010596026483048988
4656,L51835,L,303.1,311.1,1854,22.6,19,0,0,0,0,0,0,8.0,4.387476439790576,0.010248112184332194
4657,L51836,L,303.1,311.2,1626,32.3,21,0,0,0,0,0,0,8.099999999999966,5.499455497382199,0.012915129143348629
4658,L51837,L,303.1,311.2,1628,35.2,23,0,0,0,0,0,0,8.099999999999966,6.000586387434556,0.01412776411908614
4659,L51838,L,303.1,311.2,1679,34.8,25,0,0,0,0,0,0,8.099999999999966,6.118240837696335,0.014889815357421192
4660,M19519,M,303.1,311.2,1489,44.5,27,0,0,0,0,0,0,8.099999999999966,6.9382722513089,0.01813297513893017
4661,L51840,L,303.2,311.2,1439,43.9,30,0,0,0,0,0,0,8.0,6.614879581151833,0.02084781096535941
4662,L51841,L,303.3,311.3,1350,48.1,32,1,0,1,0,0,0,8.0,6.799476439790576,0.023703703686145404
4663,H34076,H,303.3,311.2,1607,31.7,34,0,0,0,0,0,0,7.899999999999977,5.334230366492147,0.021157436203386785
4664,L51843,L,303.3,311.3,1389,53.9,39,0,0,0,0,0,0,8.0,7.839486910994763,0.028077753759483258
4665,M19524,M,303.3,311.3,1566,46.1,41,0,0,0,0,0,0,8.0,7.559434554973823,0.026181353750842046
4666,M19525,M,303.4,311.4,1307,54.0,44,1,0,1,0,0,0,8.0,7.390366492146597,0.03366488138204676
4667,M19526,M,303.3,311.5,1569,36.6,47,0,0,0,0,0,0,8.199999999999989,6.013130890052357,0.029955385576828943
4668,H34081,H,303.3,311.4,1651,30.6,50,0,0,0,0,0,0,8.099999999999966,5.2901151832460735,0.030284675935624058
4669,H34082,H,303.3,311.4,1692,27.9,55,0,0,0,0,0,0,8.099999999999966,4.943120418848167,0.032505910146273104
4670,M19529,M,303.3,311.5,1373,47.3,60,1,0,1,0,0,0,8.199999999999989,6.800303664921465,0.043699927134959994
4671,L51850,L,303.2,311.4,1610,35.5,63,0,0,0,0,0,0,8.199999999999989,5.984816753926702,0.03913043475830408
4672,L51851,L,303.3,311.4,1511,43.4,65,0,0,0,0,0,0,8.099999999999966,6.866743455497382,0.04301786893248321
4673,L51852,L,303.3,311.5,1412,55.6,67,0,0,0,0,0,0,8.199999999999989,8.220649214659685,0.04745042489557335
4674,L51853,L,303.4,311.5,1501,36.2,69,0,0,0,0,0,0,8.100000000000023,5.689654450261781,0.04596935373353141
4675,L51854,L,303.4,311.5,1414,44.8,71,0,0,0,0,0,0,8.100000000000023,6.633214659685864,0.050212164038039485
4676,H34089,H,303.5,311.5,1629,33.5,73,0,0,0,0,0,0,8.0,5.714293193717277,0.044812768542165274
4677,L51856,L,303.4,311.5,1879,21.3,78,0,0,0,0,0,0,8.100000000000023,4.190858638743456,0.04151144223442712
4678,H34091,H,303.5,311.6,1466,47.0,80,0,0,0,0,0,0,8.100000000000023,7.214869109947644,0.054570259171507325
4679,H34092,H,303.6,311.7,1476,40.1,85,0,0,0,0,0,0,8.099999999999966,6.19765445026178,0.05758807584174249
4680,L51859,L,303.6,311.8,1695,30.7,90,0,0,0,0,0,0,8.199999999999989,5.448848167539267,0.05309734510141749
4681,L51860,L,303.6,311.7,1491,39.8,92,0,0,0,0,0,0,8.099999999999966,6.213801047120419,0.061703554619917125
4682,M19541,M,303.6,311.8,1659,34.7,94,0,0,0,0,0,0,8.199999999999989,6.027989528795811,0.056660638904966455
4683,L51862,L,303.6,311.8,1567,31.7,97,0,0,0,0,0,0,8.199999999999989,5.201455497382199,0.06190172299814822
4684,L51863,L,303.6,311.8,1736,32.9,99,0,0,0,0,0,0,8.199999999999989,5.980565445026177,0.05702764973673522
4685,M19544,M,303.6,311.8,1421,44.8,101,1,0,0,0,0,0,8.199999999999989,6.666052356020942,0.07107670649466805
4686,M19545,M,303.6,311.8,1627,30.8,104,0,0,0,0,0,0,8.199999999999989,5.247287958115183,0.06392132755751609
4687,M19546,M,303.5,311.6,1562,34.2,107,0,0,0,0,0,0,8.100000000000023,5.593759162303665,0.0685019205707414
4688,L51867,L,303.5,311.6,2183,17.0,110,0,0,0,0,0,0,8.100000000000023,3.8859685863874347,0.05038937240018811
4689,L51868,L,303.5,311.6,1577,38.1,112,0,0,0,0,0,0,8.100000000000023,6.291486910994765,0.07102092576346168
4690,M19549,M,303.4,311.5,1560,36.4,114,0,0,0,0,0,0,8.100000000000023,5.945968586387434,0.07307692303007889
4691,M19550,M,303.4,311.5,1483,43.0,117,0,0,0,0,0,0,8.100000000000023,6.67738219895288,0.07889413345995
4692,L51871,L,303.5,311.5,1535,33.3,120,0,0,0,0,0,0,8.0,5.35240837696335,0.07817589571454338
4693,M19552,M,303.4,311.4,1606,29.6,122,0,0,0,0,0,0,8.0,4.977759162303665,0.07596513071235048
4694,M19553,M,303.4,311.5,1817,24.7,125,0,0,0,0,0,0,8.100000000000023,4.699465968586388,0.06879471652790604
4695,L51874,L,303.4,311.5,1424,50.8,128,0,0,0,0,0,0,8.100000000000023,7.574785340314135,0.08988764038631485
4696,L51875,L,303.3,311.6,1514,34.7,130,0,0,0,0,0,0,8.300000000000011,5.501130890052356,0.0858652575390586
4697,L51876,L,303.4,311.6,1449,41.7,132,0,0,0,0,0,0,8.200000000000045,6.3270471204188485,0.09109730842574375
4698,M19557,M,303.5,311.6,1573,34.0,134,0,0,0,0,0,0,8.100000000000023,5.600209424083769,0.08518753967883817
4699,L51878,L,303.4,311.6,1564,41.9,137,0,0,0,0,0,0,8.200000000000045,6.861947643979057,0.08759590787238113
4700,L51879,L,303.5,311.6,1428,46.2,139,0,0,0,0,0,0,8.100000000000023,6.908230366492147,0.09733893550606516
4701,L51880,L,303.5,311.7,1620,31.0,141,0,0,0,0,0,0,8.199999999999989,5.2586387434554975,0.08703703698331046
4702,H34115,H,303.5,311.7,1584,32.7,143,0,0,0,0,0,0,8.199999999999989,5.423748691099477,0.09027777772078423
4703,L51882,L,303.6,311.8,1222,66.8,148,1,0,1,0,0,0,8.199999999999989,8.547602094240837,0.1211129295244575
4704,M19563,M,303.6,311.8,1432,42.5,150,0,0,0,0,0,0,8.199999999999989,6.372774869109947,0.10474860327880683
4705,L51884,L,303.7,311.9,1561,33.3,153,0,0,0,0,0,0,8.199999999999989,5.4430680628272246,0.0980140934669993
4706,L51885,L,303.6,311.8,1614,33.2,155,0,0,0,0,0,0,8.199999999999989,5.610973821989529,0.09603469634694256
4707,L51886,L,303.5,311.7,1959,22.3,157,0,0,0,0,0,0,8.199999999999989,4.574418848167539,0.08014293002545025
4708,L51887,L,303.5,311.8,1944,23.5,159,0,0,0,0,0,0,8.300000000000011,4.783664921465968,0.081790123414717
4709,L51888,L,303.4,311.7,1793,25.8,161,0,0,0,0,0,0,8.300000000000011,4.843916230366492,0.08979364189080109
4710,M19569,M,303.4,311.6,1446,50.0,163,0,0,0,0,0,0,8.200000000000045,7.570680628272251,0.11272475787501744
4711,L51890,L,303.4,311.7,1673,32.2,166,0,0,0,0,0,0,8.300000000000011,5.64090052356021,0.09922295272012972
4712,M19571,M,303.4,311.7,1515,44.2,168,0,0,0,0,0,0,8.300000000000011,7.011832460732984,0.11089108903571544
4713,L51892,L,303.4,311.8,1564,35.9,171,0,0,0,0,0,0,8.400000000000034,5.879329842931937,0.10933503829326403
4714,L51893,L,303.5,311.8,1451,45.2,173,0,0,0,0,0,0,8.300000000000011,6.8675602094240835,0.11922811845676903
4715,H34128,H,303.4,311.8,1693,28.3,175,0,0,0,0,0,0,8.400000000000034,5.016952879581152,0.10336680442801724
4716,L51895,L,303.4,311.7,1476,42.3,180,0,0,0,0,0,0,8.300000000000011,6.537675392670157,0.12195121942957234
4717,L51896,L,303.4,311.6,1712,30.1,182,0,0,0,0,0,0,8.200000000000045,5.39593717277487,0.10630841115285723
4718,M19577,M,303.4,311.6,1425,45.4,184,0,0,0,0,0,0,8.200000000000045,6.77434554973822,0.12912280692693134
4719,L51898,L,303.3,311.6,1337,56.8,187,1,0,1,0,0,0,8.300000000000011,7.951999999999999,0.13986537012725103
4720,M19579,M,303.4,311.7,1690,34.9,189,0,0,0,0,0,0,8.300000000000011,6.176020942408377,0.11183431946045305
4721,M19580,M,303.4,311.7,1353,44.1,192,1,0,1,0,0,0,8.300000000000011,6.247884816753927,0.14190687350930756
4722,L51901,L,303.5,311.8,1927,21.9,195,0,0,0,0,0,0,8.300000000000011,4.418984293193716,0.1011935650746271
4723,M19582,M,303.4,311.8,1391,42.7,197,0,0,0,0,0,0,8.400000000000034,6.219445026178011,0.14162473030796208
4724,L51903,L,303.4,311.8,1366,50.9,200,1,0,1,0,0,0,8.400000000000034,7.280565445026177,0.1464128842266377
4725,L51904,L,303.4,311.9,1771,31.6,202,0,0,0,0,0,0,8.5,5.860062827225131,0.11405985312588375
4726,M19585,M,303.4,311.8,1515,42.6,204,0,0,0,0,0,0,8.400000000000034,6.758010471204188,0.13465346525765448
4727,M19586,M,303.4,311.8,2133,18.3,207,0,0,0,0,0,0,8.400000000000034,4.087319371727749,0.0970464134566121
4728,M19587,M,303.4,311.8,1341,47.0,210,1,0,1,0,0,0,8.400000000000034,6.599685863874345,0.15659955245592874
4729,L51908,L,303.4,311.7,1406,47.1,213,0,0,0,0,0,0,8.300000000000011,6.934303664921466,0.15149359875427196
4730,L51909,L,303.4,311.8,1306,61.0,215,1,0,1,0,1,0,8.400000000000034,8.341989528795812,0.16462480844975128
4731,L51910,L,303.3,311.7,1508,35.5,217,0,0,0,0,0,0,8.399999999999977,5.60565445026178,0.14389920414860793
4732,L51911,L,303.3,311.6,1301,45.1,219,1,0,1,0,0,0,8.300000000000011,6.143989528795811,0.16833205213809987
4733,L51912,L,303.3,311.7,1539,38.5,221,0,0,0,0,0,0,8.399999999999977,6.20434554973822,0.14359973999766099
4734,L51913,L,303.3,311.6,1484,44.6,223,0,0,0,0,0,0,8.300000000000011,6.930513089005236,0.15026954167771592
4735,L51914,L,303.2,311.5,1507,39.2,225,0,0,0,0,0,0,8.300000000000011,6.185801047120419,0.14930325139395934
4736,L51915,L,303.2,311.5,1544,42.5,227,0,0,0,0,0,0,8.300000000000011,6.871204188481675,0.14702072529338034
4737,L51916,L,303.2,311.5,1513,37.9,0,0,0,0,0,0,0,8.300000000000011,6.004471204188482,0.0
4738,M19597,M,303.2,311.5,1336,58.2,2,1,0,1,0,0,0,8.300000000000011,8.141905759162304,0.0014970059869034386
4739,M19598,M,303.2,311.4,2102,19.0,5,0,0,0,0,0,0,8.199999999999989,4.181989528795811,0.002378686963663803
4740,L51919,L,303.2,311.4,1351,53.8,8,1,0,1,0,0,0,8.199999999999989,7.610869109947644,0.005921539595912998
4741,L51920,L,303.3,311.5,1601,35.2,10,0,0,0,0,0,0,8.199999999999989,5.901068062827226,0.006246096185979952
4742,L51921,L,303.2,311.3,1393,52.9,12,0,0,0,0,0,0,8.100000000000023,7.716198952879581,0.008614501070628498
4743,L51922,L,303.3,311.3,1592,33.7,14,0,0,0,0,0,0,8.0,5.617842931937173,0.00879396984372238
4744,L51923,L,303.3,311.3,1409,51.8,16,0,0,0,0,0,0,8.0,7.6425340314136125,0.011355571319123086
4745,L51924,L,303.3,311.3,1393,47.4,18,0,0,0,0,0,0,8.0,6.913947643979057,0.012921751605942748
4746,H34159,H,303.2,311.2,1475,43.1,20,0,0,0,0,0,0,8.0,6.656806282722513,0.013559322024705544
4747,L51926,L,303.2,311.2,1427,45.6,25,0,0,0,0,0,0,8.0,6.8137382198952885,0.017519271186041154
4748,L51927,L,303.3,311.2,1763,27.3,27,0,0,0,0,0,0,7.899999999999977,5.039780104712042,0.015314804302147019
4749,L51928,L,303.2,311.2,1363,46.7,29,1,0,1,0,0,0,8.0,6.665141361256545,0.021276595729070726
4750,L51929,L,303.2,311.2,1404,50.9,31,0,0,0,0,0,0,8.0,7.48309947643979,0.022079772064045745
4751,M19610,M,303.2,311.2,1688,31.9,33,0,0,0,0,0,0,8.0,5.638450261780104,0.019549763021593742
4752,L51931,L,303.3,311.4,1510,37.3,36,0,0,0,0,0,0,8.099999999999966,5.897696335078534,0.023841059586860225
4753,H34166,H,303.3,311.3,1502,39.5,38,0,0,0,0,0,0,8.0,6.212460732984293,0.025299600515779227
4754,H34167,H,303.2,311.4,1607,36.6,43,0,0,0,0,0,0,8.199999999999989,6.15876439790576,0.026757934021930344
4755,M19614,M,303.3,311.5,1384,54.8,48,0,0,0,0,0,0,8.199999999999989,7.941696335078534,0.03468208089979618
4756,L51935,L,303.4,311.7,1295,51.3,51,1,0,1,0,0,0,8.300000000000011,6.956387434554974,0.039382239351828385
4757,H34170,H,303.4,311.7,1991,19.0,53,0,0,0,0,0,0,8.300000000000011,3.961151832460733,0.026619789037358215
4758,L51937,L,303.4,311.6,1497,42.8,58,0,0,0,0,0,0,8.200000000000045,6.709068062827225,0.038744154950738706
4759,L51938,L,303.5,311.6,1465,48.7,60,0,0,0,0,0,0,8.100000000000023,7.4707329842931935,0.040955631371361344
4760,L51939,L,303.5,311.6,1361,46.5,62,1,0,1,0,0,0,8.100000000000023,6.626858638743456,0.04555473912890908
4761,L51940,L,303.6,311.7,1546,38.5,64,0,0,0,0,0,0,8.099999999999966,6.232565445026178,0.04139715391888929
4762,H34175,H,303.7,311.9,1332,52.7,66,1,0,1,0,0,0,8.199999999999989,7.350408376963352,0.04954954951235018
4763,M19622,M,303.7,312.0,2663,11.4,71,1,0,0,1,0,0,8.300000000000011,3.178869109947644,0.026661659772188637
4764,L51943,L,303.7,312.1,1443,45.9,74,0,0,0,0,0,0,8.400000000000034,6.935465968586387,0.051282051246512785
4765,M19624,M,303.7,312.0,1402,48.6,76,0,0,0,0,0,0,8.300000000000011,7.134785340314136,0.05420827385577155
4766,L51945,L,303.7,312.0,1892,22.5,79,0,0,0,0,0,0,8.300000000000011,4.457591623036649,0.04175475684896683
4767,M19626,M,303.6,312.0,1645,35.7,81,0,0,0,0,0,0,8.399999999999977,6.149371727748692,0.049240121550613906
4768,L51947,L,303.6,311.9,1473,50.1,84,0,0,0,0,0,0,8.299999999999955,7.727465968586388,0.05702647653969689
4769,L51948,L,303.6,312.0,1309,52.9,86,1,0,1,0,0,0,8.399999999999977,7.250900523560208,0.06569900682528723
4770,H34183,H,303.6,311.9,1544,37.1,88,0,0,0,0,0,0,8.299999999999955,5.998157068062827,0.05699481861593599
4771,L51950,L,303.5,311.9,1344,49.3,93,1,0,1,0,0,0,8.399999999999977,6.93813612565445,0.06919642851994313
4772,M19631,M,303.6,311.9,1617,36.0,95,0,0,0,0,0,0,8.299999999999955,6.095497382198953,0.058750773000154126
4773,M19632,M,303.6,312.0,1435,37.9,98,0,0,0,0,0,0,8.399999999999977,5.694921465968586,0.06829268287923854
4774,L51953,L,303.6,312.0,1391,50.3,101,0,0,0,0,0,0,8.399999999999977,7.326418848167539,0.07260963330509732
4775,L51954,L,303.6,312.0,1827,23.3,103,0,0,0,0,0,0,8.399999999999977,4.4574973821989525,0.05637657358709547
4776,L51955,L,303.5,312.0,1761,25.8,105,0,0,0,0,0,0,8.5,4.757465968586388,0.05962521291333037
4777,L51956,L,303.5,312.1,1522,36.4,107,0,0,0,0,0,0,8.600000000000023,5.801130890052356,0.07030223385656884
4778,M19637,M,303.5,312.2,1818,23.6,109,0,0,0,0,0,0,8.699999999999989,4.492649214659687,0.05995599556658086
4779,H34192,H,303.6,312.2,1371,54.6,112,1,0,1,0,0,0,8.599999999999966,7.838387434554974,0.0816921954181676
4780,L51959,L,303.7,312.3,1511,38.9,117,0,0,0,0,0,0,8.600000000000023,6.154753926701571,0.07743216407846977
4781,L51960,L,303.7,312.4,1404,46.6,119,0,0,0,0,0,0,8.699999999999989,6.850931937172775,0.08475783469746592
4782,L51961,L,303.7,312.3,1384,45.9,121,0,0,0,0,0,0,8.600000000000023,6.651895287958115,0.08742774560156955
4783,L51962,L,303.8,312.5,1368,52.6,123,0,0,0,0,0,0,8.699999999999989,7.534743455497383,0.08991228063602903
4784,L51963,L,303.7,312.5,1641,36.0,125,0,0,0,0,0,0,8.800000000000011,6.1859685863874345,0.07617306515772512
4785,L51964,L,303.9,312.6,1642,32.3,127,0,0,0,0,0,0,8.700000000000045,5.5535706806282725,0.07734470153633087
4786,H34199,H,303.9,312.7,1401,50.0,129,0,0,0,0,0,0,8.800000000000011,7.335078534031414,0.09207708772871014
4787,L51966,L,303.8,312.6,1577,41.3,134,0,0,0,0,0,0,8.800000000000011,6.819905759162303,0.08497146475271308
4788,L51967,L,303.7,312.6,1396,44.1,136,0,0,0,0,0,0,8.900000000000034,6.446450261780105,0.09742120336860945
4789,H34202,H,303.7,312.6,1514,35.5,138,0,0,0,0,0,0,8.900000000000034,5.6279581151832465,0.09114927338761607
4790,L51969,L,303.8,312.8,1646,35.8,143,0,0,0,0,0,0,9.0,6.17034554973822,0.08687727819752292
4791,L51970,L,303.8,312.8,1443,40.7,145,0,0,0,0,0,0,9.0,6.149748691099477,0.10048510041546423
4792,M19651,M,303.7,312.7,1469,48.5,147,0,0,0,0,0,0,9.0,7.460366492146597,0.10006807345128109
4793,H34206,H,303.7,312.7,1564,40.2,150,0,0,0,0,0,0,9.0,6.583539267015707,0.09590792832742459
4794,H34207,H,303.6,312.6,1498,40.2,155,0,0,0,0,0,0,9.0,6.305717277486911,0.10347129499100714
4795,L51974,L,303.6,312.6,1699,27.9,160,0,0,0,0,0,0,9.0,4.963570680628272,0.09417304291102234
4796,L51975,L,303.6,312.5,1431,49.0,162,0,0,0,0,0,0,8.899999999999977,7.342303664921466,0.11320754709070052
4797,L51976,L,303.5,312.4,1390,47.3,164,0,0,0,0,0,0,8.899999999999977,6.884502617801047,0.11798561142590962
4798,L51977,L,303.5,312.5,1380,46.1,166,0,0,0,0,0,0,9.0,6.661570680628272,0.12028985498529719
4799,L51978,L,303.5,312.5,1457,46.4,168,0,0,0,0,0,0,9.0,7.07903664921466,0.11530542202106696
4800,L51979,L,303.5,312.5,1418,42.2,170,0,0,0,0,0,0,9.0,6.265926701570681,0.11988716493660989
